"","landscape","site","year","uniqueID","spring.start","spring.end","spring.gap.start","spring.gap.end","spring.exposure","summer.start","summer.end","summer.gap.start","summer.gap.end","summer.exposure","total.exposure","honey.bee.abund","richness","total.abundance"
"748","WAN","WAN04",2017,"WAN042017",2017-05-02,2017-05-15,NA,NA,13,2017-07-24,2017-09-04,NA,NA,42,55,10,21,55
"749","WAN","WAN05",2017,"WAN052017",NA,NA,NA,NA,NA,2017-07-24,2017-09-04,NA,NA,42,NA,5,2,3
"750","WAN","WAN06",2017,"WAN062017",NA,NA,NA,NA,NA,2017-07-24,2017-09-04,NA,NA,42,NA,2,9,10
"751","WAN","WAN07",2017,"WAN072017",2017-04-18,2017-05-29,NA,NA,41,2017-07-24,2017-09-04,NA,NA,42,83,3,19,40
"752","WAN","WAN08",2017,"WAN082017",2017-04-18,2017-05-29,NA,NA,41,2017-07-24,2017-09-04,NA,NA,42,83,4,17,87
"753","WAN","WAN09",2017,"WAN092017",2017-04-18,2017-05-29,2017-05-02,2017-05-15,28,2017-07-24,2017-09-04,NA,NA,42,70,78,31,227
"754","WAN","WAN10",2017,"WAN102017",2017-05-15,2017-05-29,NA,NA,14,2017-07-24,2017-09-04,NA,NA,42,56,34,31,104
"755","WAN","WAN11",2017,"WAN112017",2017-05-02,2017-05-29,NA,NA,27,2017-08-07,2017-08-21,NA,NA,14,41,1,11,26
"756","WAN","WAN12",2017,"WAN122017",2017-05-02,2017-05-15,NA,NA,13,2017-07-24,2017-09-04,NA,NA,42,55,13,39,167
"757","WAN","WAN13",2017,"WAN132017",2017-04-18,2017-05-29,2017-05-02,2017-05-15,28,2017-07-24,2017-09-04,NA,NA,42,70,72,13,49
"758","WAN","WAN14",2017,"WAN142017",2017-04-18,2017-05-29,NA,NA,41,2017-07-24,2017-09-04,NA,NA,42,83,48,37,142
"759","WAN","WAN15",2017,"WAN152017",2017-05-02,2017-05-29,NA,NA,27,2017-07-24,2017-09-04,NA,NA,42,69,3,21,32
"760","WAN","WAN16",2017,"WAN162017",2017-04-18,2017-05-15,NA,NA,27,2017-07-24,2017-09-04,NA,NA,42,69,2,16,74
"761","FBG","FBG01",2018,"FBG012018",2018-04-18,2018-05-30,NA,NA,42,2018-08-01,2018-09-12,NA,NA,42,84,7,47,309
"762","FBG","FBG02",2018,"FBG022018",2018-04-18,2018-05-30,NA,NA,42,2018-08-01,2018-09-12,2018-08-15,2018-08-29,28,70,31,61,472
"763","FBG","FBG03",2018,"FBG032018",2018-04-18,2018-05-30,NA,NA,42,2018-08-01,2018-09-12,NA,NA,42,84,9,29,191
"764","FBG","FBG04",2018,"FBG042018",2018-04-18,2018-05-30,NA,NA,42,2018-08-01,2018-09-12,NA,NA,42,84,36,45,225
"765","FBG","FBG05",2018,"FBG052018",2018-04-18,2018-05-30,NA,NA,42,2018-08-01,2018-09-12,NA,NA,42,84,16,44,193
"766","FBG","FBG06",2018,"FBG062018",2018-04-18,2018-05-30,NA,NA,42,2018-08-01,2018-09-12,NA,NA,42,84,11,46,297
"767","FBG","FBG07",2018,"FBG072018",2018-04-18,2018-05-30,NA,NA,42,2018-08-01,2018-09-12,NA,NA,42,84,24,40,453
"768","FBG","FBG08",2018,"FBG082018",2018-04-18,2018-05-30,NA,NA,42,2018-08-01,2018-09-12,NA,NA,42,84,1,26,333
"769","FBG","FBG09",2018,"FBG092018",2018-04-18,2018-05-30,NA,NA,42,2018-08-01,2018-09-12,NA,NA,42,84,3,39,213
"770","FBG","FBG10",2018,"FBG102018",2018-04-18,2018-05-30,NA,NA,42,2018-08-01,2018-09-12,NA,NA,42,84,10,58,393
"771","FBG","FBG11",2018,"FBG112018",2018-04-18,2018-05-30,NA,NA,42,2018-08-01,2018-09-12,NA,NA,42,84,8,49,243
"772","FBG","FBG12",2018,"FBG122018",2018-04-18,2018-05-30,NA,NA,42,2018-08-01,2018-09-12,NA,NA,42,84,25,37,185
"773","FBG","FBG13",2018,"FBG132018",2018-04-18,2018-05-30,NA,NA,42,2018-08-01,2018-09-12,NA,NA,42,84,23,44,344
"774","FBG","FBG14",2018,"FBG142018",2018-04-18,2018-05-30,NA,NA,42,2018-08-01,2018-09-12,NA,NA,42,84,16,45,300
"775","FBG","FBG15",2018,"FBG152018",2018-04-18,2018-05-30,NA,NA,42,2018-08-15,2018-09-12,NA,NA,28,70,13,36,245
"776","FBG","FBG16",2018,"FBG162018",2018-04-18,2018-05-30,NA,NA,42,2018-08-01,2018-09-12,NA,NA,42,84,15,49,267
"777","GFH","GFH01",2018,"GFH012018",2018-04-17,2018-05-29,NA,NA,42,2018-08-02,2018-09-13,2018-09-13,2018-08-02,29,71,2,15,45
"778","GFH","GFH02",2018,"GFH022018",2018-04-17,2018-05-29,NA,NA,42,2018-08-02,2018-08-30,NA,NA,28,70,1,26,115
"779","GFH","GFH04",2018,"GFH042018",2018-04-17,2018-05-29,NA,NA,42,2018-08-02,2018-09-13,NA,NA,42,84,7,41,130
"780","GFH","GFH05",2018,"GFH052018",2018-04-17,2018-05-29,NA,NA,42,2018-08-02,2018-09-13,2018-08-17,2018-08-30,29,71,5,38,123
"781","GFH","GFH06",2018,"GFH062018",2018-04-17,2018-05-29,NA,NA,42,2018-08-02,2018-09-13,NA,NA,42,84,0,34,147
"782","GFH","GFH07",2018,"GFH072018",2018-04-17,2018-05-29,NA,NA,42,2018-08-02,2018-09-13,NA,NA,42,84,4,18,36
"783","GFH","GFH08",2018,"GFH082018",2018-04-17,2018-05-29,NA,NA,42,2018-08-02,2018-09-13,NA,NA,42,84,1,23,45
"784","GFH","GFH09",2018,"GFH092018",2018-04-17,2018-05-29,NA,NA,42,2018-08-02,2018-09-13,NA,NA,42,84,7,22,72
"785","GFH","GFH10",2018,"GFH102018",2018-04-17,2018-05-29,NA,NA,42,2018-08-02,2018-09-13,NA,NA,42,84,5,25,42
"786","GFH","GFH11",2018,"GFH112018",2018-04-17,2018-05-29,NA,NA,42,2018-08-02,2018-09-13,NA,NA,42,84,4,46,142
"787","GFH","GFH12",2018,"GFH122018",2018-04-17,2018-05-29,NA,NA,42,2018-08-02,2018-09-13,NA,NA,42,84,1,26,88
"788","GFH","GFH13",2018,"GFH132018",2018-04-17,2018-05-29,NA,NA,42,2018-08-02,2018-09-13,NA,NA,42,84,12,28,56
"789","GFH","GFH14",2018,"GFH142018",2018-04-17,2018-05-15,NA,NA,28,2018-08-02,2018-09-13,NA,NA,42,70,8,40,104
"790","GFH","GFH15",2018,"GFH152018",2018-04-17,2018-05-29,NA,NA,42,2018-08-02,2018-08-30,NA,NA,28,70,6,30,74
"791","GFH","GFH16",2018,"GFH162018",2018-04-17,2018-05-29,NA,NA,42,2018-08-02,2018-09-13,NA,NA,42,84,4,41,284
"792","HAR","HAR01",2018,"HAR012018",2018-04-16,2018-05-28,NA,NA,42,2018-07-30,2018-09-10,NA,NA,42,84,4,39,140
"793","HAR","HAR02",2018,"HAR022018",2018-04-16,2018-05-28,NA,NA,42,2018-07-30,2018-09-10,NA,NA,42,84,19,41,273
"794","HAR","HAR03",2018,"HAR032018",2018-04-16,2018-05-28,NA,NA,42,2018-07-30,2018-09-10,NA,NA,42,84,12,34,157
"795","HAR","HAR04",2018,"HAR042018",2018-04-16,2018-05-28,NA,NA,42,2018-07-30,2018-09-10,NA,NA,42,84,5,26,77
"796","HAR","HAR05",2018,"HAR052018",2018-04-16,2018-05-28,NA,NA,42,2018-07-30,2018-09-10,NA,NA,42,84,16,53,231
"797","HAR","HAR06",2018,"HAR062018",2018-04-16,2018-05-28,NA,NA,42,2018-07-30,2018-09-10,NA,NA,42,84,12,55,299
"798","HAR","HAR07",2018,"HAR072018",2018-04-16,2018-05-28,NA,NA,42,2018-07-30,2018-09-10,NA,NA,42,84,11,18,59
"799","HAR","HAR08",2018,"HAR082018",2018-04-16,2018-05-28,NA,NA,42,2018-07-30,2018-09-10,NA,NA,42,84,5,21,127
"800","HAR","HAR09",2018,"HAR092018",2018-04-16,2018-05-28,NA,NA,42,2018-07-30,2018-09-10,NA,NA,42,84,23,45,278
"801","HAR","HAR10",2018,"HAR102018",2018-04-16,2018-05-28,NA,NA,42,2018-07-30,2018-09-10,2018-09-10,2018-07-30,28,70,14,46,211
"802","HAR","HAR11",2018,"HAR112018",2018-04-16,2018-05-28,NA,NA,42,2018-07-30,2018-09-10,NA,NA,42,84,16,45,169
"803","HAR","HAR12",2018,"HAR122018",2018-04-16,2018-05-28,NA,NA,42,2018-07-30,2018-09-10,NA,NA,42,84,36,29,65
"804","HAR","HAR13",2018,"HAR132018",2018-04-16,2018-05-28,NA,NA,42,2018-07-30,2018-09-10,NA,NA,42,84,49,41,152
"805","HAR","HAR14",2018,"HAR142018",2018-04-16,2018-05-28,NA,NA,42,2018-07-30,2018-09-10,2018-09-10,2018-07-30,28,70,22,33,173
"806","HAR","HAR15",2018,"HAR152018",2018-04-16,2018-05-28,NA,NA,42,2018-07-30,2018-09-10,NA,NA,42,84,18,41,426
"807","HAR","HAR16",2018,"HAR162018",2018-04-16,2018-05-28,NA,NA,42,2018-08-13,2018-09-10,NA,NA,28,70,189,51,191
"808","SIP","SIP01",2018,"SIP012018",2018-04-17,2018-05-29,NA,NA,42,2018-08-02,2018-08-30,NA,NA,28,70,7,32,182
"809","SIP","SIP02",2018,"SIP022018",2018-04-17,2018-05-29,NA,NA,42,2018-08-02,2018-09-13,NA,NA,42,84,2,29,61
"810","SIP","SIP03",2018,"SIP032018",2018-04-17,2018-05-29,NA,NA,42,2018-08-02,2018-08-30,NA,NA,28,70,2,26,72
"811","SIP","SIP05",2018,"SIP052018",2018-04-17,2018-05-29,NA,NA,42,2018-08-02,2018-08-30,NA,NA,28,70,0,29,96
"812","SIP","SIP06",2018,"SIP062018",2018-04-17,2018-05-29,NA,NA,42,2018-08-02,2018-09-13,NA,NA,42,84,20,28,115
"813","SIP","SIP07",2018,"SIP072018",2018-04-17,2018-05-29,NA,NA,42,2018-08-02,2018-09-13,NA,NA,42,84,8,13,28
"814","SIP","SIP08",2018,"SIP082018",2018-04-17,2018-05-29,NA,NA,42,2018-08-02,2018-09-13,NA,NA,42,84,1,27,95
"815","SIP","SIP09",2018,"SIP092018",2018-04-17,2018-05-29,NA,NA,42,2018-08-02,2018-08-30,NA,NA,28,70,2,29,111
"816","SIP","SIP10",2018,"SIP102018",2018-04-17,2018-05-29,NA,NA,42,2018-08-02,2018-09-13,NA,NA,42,84,5,28,71
"817","SIP","SIP11",2018,"SIP112018",2018-04-17,2018-05-29,NA,NA,42,2018-08-02,2018-09-13,NA,NA,42,84,2,19,71
"818","SIP","SIP12",2018,"SIP122018",2018-04-17,2018-05-29,NA,NA,42,2018-08-02,2018-09-13,NA,NA,42,84,2,25,43
"819","SIP","SIP13",2018,"SIP132018",2018-04-17,2018-05-29,NA,NA,42,2018-08-02,2018-08-30,NA,NA,28,70,4,22,43
"820","SIP","SIP14",2018,"SIP142018",2018-04-17,2018-05-29,NA,NA,42,2018-08-02,2018-09-13,NA,NA,42,84,8,32,196
"821","SIP","SIP15",2018,"SIP152018",2018-04-17,2018-05-29,NA,NA,42,2018-08-02,2018-09-13,NA,NA,42,84,5,34,92
"822","SIP","SIP16",2018,"SIP162018",2018-04-17,2018-05-29,NA,NA,42,2018-08-02,2018-09-13,NA,NA,42,84,3,28,133
"823","SST","SST01",2018,"SST012018",2018-04-18,2018-05-30,NA,NA,42,2018-08-01,2018-09-12,NA,NA,42,84,8,59,300
"824","SST","SST02",2018,"SST022018",2018-04-18,2018-05-30,NA,NA,42,2018-08-01,2018-09-12,2018-08-15,2018-08-29,28,70,7,38,206
"825","SST","SST03",2018,"SST032018",2018-04-18,2018-05-30,NA,NA,42,2018-08-01,2018-09-12,NA,NA,42,84,28,43,373
"826","SST","SST04",2018,"SST042018",2018-04-18,2018-05-30,NA,NA,42,2018-08-01,2018-09-12,NA,NA,42,84,31,46,206
"827","SST","SST05",2018,"SST052018",2018-04-18,2018-05-30,NA,NA,42,2018-08-01,2018-09-12,NA,NA,42,84,4,40,234
"828","SST","SST06",2018,"SST062018",2018-04-18,2018-05-16,NA,NA,28,2018-08-01,2018-09-12,NA,NA,42,70,5,30,805
"829","SST","SST07",2018,"SST072018",2018-04-18,2018-05-30,NA,NA,42,2018-08-01,2018-08-15,NA,NA,14,56,0,32,126
"830","SST","SST08",2018,"SST082018",2018-04-18,2018-05-30,NA,NA,42,2018-08-01,2018-09-12,NA,NA,42,84,24,30,228
"831","SST","SST09",2018,"SST092018",2018-04-18,2018-05-30,NA,NA,42,2018-08-01,2018-09-12,NA,NA,42,84,6,44,258
"832","SST","SST10",2018,"SST102018",2018-04-18,2018-05-30,NA,NA,42,2018-08-01,2018-09-12,NA,NA,42,84,44,47,2907
"833","SST","SST11",2018,"SST112018",2018-04-18,2018-05-30,NA,NA,42,2018-08-15,2018-08-29,NA,NA,14,56,11,33,373
"834","SST","SST12",2018,"SST122018",2018-04-18,2018-05-30,NA,NA,42,2018-08-01,2018-09-12,NA,NA,42,84,16,44,1417
"835","SST","SST13",2018,"SST132018",2018-04-18,2018-05-30,NA,NA,42,2018-08-01,2018-09-12,NA,NA,42,84,5,46,322
"836","SST","SST14",2018,"SST142018",2018-04-18,2018-05-30,NA,NA,42,2018-08-01,2018-09-12,NA,NA,42,84,6,22,671
"837","SST","SST15",2018,"SST152018",2018-04-18,2018-05-30,NA,NA,42,2018-08-01,2018-09-12,NA,NA,42,84,24,37,4237
"838","SST","SST16",2018,"SST162018",2018-04-18,2018-05-30,NA,NA,42,2018-08-01,2018-09-12,NA,NA,42,84,11,40,965
"839","WAN","WAN01",2018,"WAN012018",2018-04-16,2018-05-28,NA,NA,42,2018-08-13,2018-09-10,NA,NA,28,70,41,52,511
"840","WAN","WAN02",2018,"WAN022018",2018-04-30,2018-05-28,NA,NA,28,2018-07-30,2018-09-10,NA,NA,42,70,27,35,116
"841","WAN","WAN03",2018,"WAN032018",2018-04-16,2018-05-14,NA,NA,28,2018-08-13,2018-09-10,NA,NA,28,56,6,24,213
"842","WAN","WAN04",2018,"WAN042018",2018-04-16,2018-05-28,NA,NA,42,2018-07-30,2018-09-10,NA,NA,42,84,10,40,286
"843","WAN","WAN05",2018,"WAN052018",2018-04-16,2018-05-14,NA,NA,28,2018-07-30,2018-09-10,NA,NA,42,70,5,30,306
"844","WAN","WAN06",2018,"WAN062018",2018-04-16,2018-05-28,NA,NA,42,2018-07-30,2018-09-10,NA,NA,42,84,14,39,163
"845","WAN","WAN07",2018,"WAN072018",2018-04-16,2018-05-14,NA,NA,28,2018-07-30,2018-09-10,NA,NA,42,70,3,20,117
"846","WAN","WAN08",2018,"WAN082018",2018-04-16,2018-05-28,NA,NA,42,2018-07-30,2018-09-10,NA,NA,42,84,4,25,186
"847","WAN","WAN09",2018,"WAN092018",2018-04-16,2018-05-28,NA,NA,42,2018-07-30,2018-09-10,NA,NA,42,84,19,55,872
"848","WAN","WAN10",2018,"WAN102018",2018-04-30,2018-05-28,NA,NA,28,2018-07-30,2018-09-10,NA,NA,42,70,5,28,101
"849","WAN","WAN11",2018,"WAN112018",2018-04-16,2018-05-28,NA,NA,42,2018-08-13,2018-08-27,NA,NA,14,56,0,16,53
"850","WAN","WAN12",2018,"WAN122018",2018-04-16,2018-05-28,NA,NA,42,2018-08-13,2018-09-10,NA,NA,28,70,12,45,444
"851","WAN","WAN13",2018,"WAN132018",2018-05-14,2018-05-28,NA,NA,14,2018-08-13,2018-09-10,NA,NA,28,42,9,8,15
"852","WAN","WAN14",2018,"WAN142018",2018-04-30,2018-05-28,NA,NA,28,2018-07-30,2018-09-10,NA,NA,42,70,5,22,59
"853","WAN","WAN15",2018,"WAN152018",2018-04-16,2018-05-28,NA,NA,42,2018-07-30,2018-09-10,NA,NA,42,84,4,32,139
"854","WAN","WAN16",2018,"WAN162018",2018-04-16,2018-05-28,NA,NA,42,2018-07-30,2018-09-10,2018-08-13,2018-08-27,28,70,12,42,136
"855","FBG","FBG01",2019,"FBG012019",2019-04-15,2019-05-27,NA,NA,42,2019-07-22,2019-09-02,NA,NA,42,84,14,78,736
"856","FBG","FBG02",2019,"FBG022019",2019-04-15,2019-05-27,2019-04-29,2019-05-13,28,2019-07-22,2019-09-02,NA,NA,42,70,28,53,302
"857","FBG","FBG03",2019,"FBG032019",2019-04-15,2019-05-27,NA,NA,42,2019-07-22,2019-09-02,NA,NA,42,84,8,36,167
"858","FBG","FBG04",2019,"FBG042019",2019-04-15,2019-05-27,NA,NA,42,2019-07-22,2019-09-02,NA,NA,42,84,0,47,267
"859","FBG","FBG05",2019,"FBG052019",2019-04-29,2019-05-27,NA,NA,28,2019-07-22,2019-09-02,NA,NA,42,70,6,50,208
"860","FBG","FBG06",2019,"FBG062019",2019-04-15,2019-05-27,NA,NA,42,2019-07-22,2019-09-02,2019-08-05,2019-08-19,28,70,21,46,496
"861","FBG","FBG07",2019,"FBG072019",2019-04-15,2019-05-27,NA,NA,42,2019-07-22,2019-09-02,NA,NA,42,84,20,59,431
"862","FBG","FBG08",2019,"FBG082019",2019-04-15,2019-05-27,NA,NA,42,2019-07-22,2019-09-02,NA,NA,42,84,1,39,239
"863","FBG","FBG09",2019,"FBG092019",2019-04-15,2019-05-27,NA,NA,42,2019-07-22,2019-09-02,NA,NA,42,84,3,61,627
"864","FBG","FBG10",2019,"FBG102019",2019-04-15,2019-05-27,NA,NA,42,2019-07-22,2019-09-02,NA,NA,42,84,5,53,249
"865","FBG","FBG11",2019,"FBG112019",2019-04-15,2019-05-27,NA,NA,42,2019-07-22,2019-09-02,NA,NA,42,84,4,45,291
"866","FBG","FBG12",2019,"FBG122019",2019-04-15,2019-05-27,NA,NA,42,2019-07-22,2019-09-02,2019-08-05,2019-08-19,28,70,17,45,226
"867","FBG","FBG13",2019,"FBG132019",2019-04-15,2019-05-27,NA,NA,42,2019-07-22,2019-09-02,NA,NA,42,84,40,85,2010
"868","FBG","FBG14",2019,"FBG142019",2019-04-15,2019-05-27,NA,NA,42,2019-07-22,2019-09-02,NA,NA,42,84,9,56,569
"869","FBG","FBG15",2019,"FBG152019",2019-04-15,2019-05-27,NA,NA,42,2019-07-22,2019-09-02,NA,NA,42,84,6,53,557
"870","FBG","FBG16",2019,"FBG162019",2019-04-15,2019-05-27,NA,NA,42,2019-07-22,2019-09-02,NA,NA,42,84,13,45,130
"871","GFH","GFH01",2019,"GFH012019",2019-04-16,2019-05-29,NA,NA,43,2019-07-23,2019-08-20,NA,NA,28,71,1,12,43
"872","GFH","GFH02",2019,"GFH022019",2019-04-16,2019-05-14,NA,NA,28,2019-07-23,2019-09-04,NA,NA,43,71,3,28,172
"873","GFH","GFH03",2019,"GFH032019",2019-04-16,2019-05-29,NA,NA,43,2019-07-23,2019-09-04,NA,NA,43,86,10,54,379
"874","GFH","GFH04",2019,"GFH042019",2019-04-16,2019-05-29,NA,NA,43,2019-07-23,2019-09-04,2019-08-06,2019-08-20,29,72,6,33,149
"875","GFH","GFH05",2019,"GFH052019",2019-04-16,2019-05-29,NA,NA,43,2019-07-23,2019-09-04,NA,NA,43,86,22,38,197
"876","GFH","GFH06",2019,"GFH062019",2019-04-16,2019-05-14,NA,NA,28,2019-07-23,2019-09-04,2019-08-06,2019-08-20,29,57,2,29,116
"877","GFH","GFH07",2019,"GFH072019",2019-04-16,2019-05-29,NA,NA,43,2019-07-23,2019-09-04,2019-08-06,2019-08-20,29,72,9,23,128
"878","GFH","GFH08",2019,"GFH082019",2019-04-16,2019-05-29,NA,NA,43,2019-07-23,2019-09-04,NA,NA,43,86,2,34,114
"879","GFH","GFH09",2019,"GFH092019",2019-04-16,2019-05-29,NA,NA,43,2019-07-23,2019-09-04,NA,NA,43,86,2,23,47
"880","GFH","GFH10",2019,"GFH102019",2019-04-16,2019-05-29,NA,NA,43,2019-07-23,2019-09-04,NA,NA,43,86,5,40,112
"881","GFH","GFH11",2019,"GFH112019",2019-04-16,2019-05-29,NA,NA,43,2019-07-23,2019-09-04,NA,NA,43,86,5,56,371
"882","GFH","GFH12",2019,"GFH122019",2019-04-16,2019-05-29,NA,NA,43,2019-07-23,2019-09-04,NA,NA,43,86,0,33,134
"883","GFH","GFH13",2019,"GFH132019",2019-04-16,2019-05-29,NA,NA,43,2019-07-23,2019-09-04,NA,NA,43,86,11,36,83
"884","GFH","GFH14",2019,"GFH142019",2019-04-16,2019-05-29,NA,NA,43,2019-07-23,2019-09-04,NA,NA,43,86,34,44,132
"885","GFH","GFH15",2019,"GFH152019",2019-04-16,2019-05-29,NA,NA,43,2019-07-23,2019-09-04,NA,NA,43,86,15,51,269
"886","GFH","GFH16",2019,"GFH162019",2019-04-16,2019-05-29,NA,NA,43,2019-07-23,2019-09-04,NA,NA,43,86,12,57,340
"887","HAR","HAR01",2019,"HAR012019",2019-04-17,2019-05-29,NA,NA,42,2019-07-24,2019-09-05,NA,NA,43,85,6,50,172
"888","HAR","HAR02",2019,"HAR022019",2019-04-17,2019-05-29,NA,NA,42,2019-07-24,2019-09-05,NA,NA,43,85,8,35,203
"889","HAR","HAR03",2019,"HAR032019",2019-04-17,2019-05-15,NA,NA,28,2019-07-24,2019-08-21,NA,NA,28,56,2,26,236
"890","HAR","HAR04",2019,"HAR042019",2019-04-17,2019-05-29,NA,NA,42,2019-07-24,2019-09-05,NA,NA,43,85,7,31,135
"891","HAR","HAR05",2019,"HAR052019",2019-04-17,2019-05-29,NA,NA,42,2019-07-24,2019-09-05,NA,NA,43,85,27,57,374
"892","HAR","HAR06",2019,"HAR062019",2019-04-17,2019-05-29,NA,NA,42,2019-07-24,2019-09-05,NA,NA,43,85,15,57,224
"893","HAR","HAR07",2019,"HAR072019",2019-04-17,2019-05-29,NA,NA,42,2019-07-24,2019-08-21,NA,NA,28,70,4,23,191
"894","HAR","HAR08",2019,"HAR082019",2019-04-17,2019-05-29,NA,NA,42,2019-07-24,2019-09-05,2019-08-07,2019-08-21,29,71,0,33,168
"895","HAR","HAR09",2019,"HAR092019",2019-04-17,2019-05-29,NA,NA,42,2019-07-24,2019-09-05,NA,NA,43,85,13,50,372
"896","HAR","HAR10",2019,"HAR102019",2019-04-17,2019-05-29,NA,NA,42,2019-07-24,2019-09-05,NA,NA,43,85,21,53,261
"897","HAR","HAR11",2019,"HAR112019",2019-04-17,2019-05-29,NA,NA,42,2019-07-24,2019-09-05,NA,NA,43,85,8,48,107
"898","HAR","HAR12",2019,"HAR122019",2019-04-17,2019-05-29,NA,NA,42,2019-07-24,2019-09-05,2019-08-07,2019-08-21,29,71,10,33,116
"899","HAR","HAR13",2019,"HAR132019",2019-04-17,2019-05-29,NA,NA,42,2019-07-24,2019-09-05,NA,NA,43,85,24,41,162
"900","HAR","HAR14",2019,"HAR142019",2019-04-17,2019-05-29,NA,NA,42,2019-07-24,2019-09-05,NA,NA,43,85,29,40,277
"901","HAR","HAR15",2019,"HAR152019",2019-04-17,2019-05-29,NA,NA,42,2019-07-24,2019-09-05,NA,NA,43,85,32,54,487
"902","HAR","HAR16",2019,"HAR162019",2019-04-17,2019-05-29,NA,NA,42,2019-07-24,2019-09-05,NA,NA,43,85,47,45,190
"903","SIP","SIP01",2019,"SIP012019",2019-04-16,2019-05-29,NA,NA,43,2019-07-23,2019-09-04,NA,NA,43,86,3,30,101
"904","SIP","SIP02",2019,"SIP022019",2019-04-16,2019-05-29,NA,NA,43,2019-07-23,2019-09-04,NA,NA,43,86,4,35,114
"905","SIP","SIP03",2019,"SIP032019",2019-04-16,2019-05-29,NA,NA,43,2019-07-23,2019-09-04,2019-08-06,2019-08-20,29,72,5,35,226
"906","SIP","SIP05",2019,"SIP052019",2019-04-16,2019-05-29,NA,NA,43,2019-07-23,2019-09-04,NA,NA,43,86,19,18,67
"907","SIP","SIP06",2019,"SIP062019",2019-04-16,2019-05-29,NA,NA,43,2019-07-23,2019-09-04,NA,NA,43,86,16,35,189
"908","SIP","SIP07",2019,"SIP072019",2019-04-16,2019-05-29,NA,NA,43,2019-07-23,2019-09-04,NA,NA,43,86,18,21,43
"909","SIP","SIP08",2019,"SIP082019",2019-04-16,2019-05-29,NA,NA,43,2019-07-23,2019-09-04,NA,NA,43,86,4,29,75
"910","SIP","SIP09",2019,"SIP092019",2019-04-16,2019-05-29,NA,NA,43,2019-07-23,2019-09-04,NA,NA,43,86,7,36,121
"911","SIP","SIP10",2019,"SIP102019",2019-04-16,2019-05-29,NA,NA,43,2019-07-23,2019-09-04,NA,NA,43,86,19,20,77
"912","SIP","SIP11",2019,"SIP112019",2019-04-16,2019-05-29,NA,NA,43,2019-07-23,2019-09-04,NA,NA,43,86,51,21,93
"913","SIP","SIP12",2019,"SIP122019",2019-04-16,2019-05-29,NA,NA,43,2019-07-23,2019-09-04,NA,NA,43,86,12,22,51
"914","SIP","SIP13",2019,"SIP132019",2019-04-16,2019-05-29,NA,NA,43,2019-07-23,2019-09-04,NA,NA,43,86,11,28,79
"915","SIP","SIP14",2019,"SIP142019",2019-04-16,2019-05-29,NA,NA,43,2019-07-23,2019-09-04,NA,NA,43,86,23,37,229
"916","SIP","SIP15",2019,"SIP152019",2019-04-16,2019-05-29,NA,NA,43,2019-08-06,2019-09-04,NA,NA,29,72,15,27,148
"917","SIP","SIP16",2019,"SIP162019",2019-04-16,2019-05-29,NA,NA,43,2019-07-23,2019-09-04,NA,NA,43,86,4,20,97
"918","SST","SST01",2019,"SST012019",2019-04-15,2019-05-27,NA,NA,42,2019-07-22,2019-09-03,NA,NA,43,85,3,46,309
"919","SST","SST02",2019,"SST022019",2019-04-15,2019-05-27,NA,NA,42,2019-07-22,2019-09-03,NA,NA,43,85,4,51,537
"920","SST","SST03",2019,"SST032019",2019-04-15,2019-05-27,NA,NA,42,2019-07-22,2019-08-19,NA,NA,28,70,4,37,594
"921","SST","SST04",2019,"SST042019",2019-04-15,2019-05-27,NA,NA,42,2019-07-22,2019-09-03,NA,NA,43,85,5,55,1097
"922","SST","SST05",2019,"SST052019",2019-04-15,2019-05-27,NA,NA,42,2019-07-22,2019-09-03,NA,NA,43,85,7,38,471
"923","SST","SST06",2019,"SST062019",2019-04-29,2019-05-13,NA,NA,14,2019-07-22,2019-08-19,NA,NA,28,42,23,20,57
"924","SST","SST07",2019,"SST072019",2019-04-15,2019-05-27,NA,NA,42,2019-07-22,2019-09-03,NA,NA,43,85,5,34,183
"925","SST","SST08",2019,"SST082019",2019-04-15,2019-05-27,NA,NA,42,2019-07-22,2019-09-03,NA,NA,43,85,14,54,776
"926","SST","SST09",2019,"SST092019",2019-04-15,2019-05-27,NA,NA,42,2019-07-22,2019-09-03,NA,NA,43,85,14,67,467
"927","SST","SST10",2019,"SST102019",2019-04-15,2019-05-27,NA,NA,42,2019-07-22,2019-09-03,NA,NA,43,85,11,48,1550
"928","SST","SST11",2019,"SST112019",2019-04-15,2019-05-27,NA,NA,42,2019-07-22,2019-09-03,NA,NA,43,85,2,46,3114
"929","SST","SST12",2019,"SST122019",2019-04-15,2019-05-27,NA,NA,42,2019-07-22,2019-09-03,NA,NA,43,85,14,33,685
"930","SST","SST13",2019,"SST132019",2019-04-15,2019-05-27,NA,NA,42,2019-07-22,2019-09-03,NA,NA,43,85,9,60,562
"931","SST","SST14",2019,"SST142019",2019-04-15,2019-05-27,NA,NA,42,2019-07-22,2019-09-03,NA,NA,43,85,6,52,1634
"932","SST","SST15",2019,"SST152019",2019-04-15,2019-05-27,NA,NA,42,2019-07-22,2019-08-05,NA,NA,14,56,1,42,1707
"933","SST","SST16",2019,"SST162019",2019-04-15,2019-05-27,NA,NA,42,2019-07-22,2019-08-19,NA,NA,28,70,3,46,3131
"934","WAN","WAN01",2019,"WAN012019",2019-04-17,2019-05-29,NA,NA,42,2019-07-24,2019-09-05,NA,NA,43,85,13,54,386
