"","landscape","site","year","uniqueID","season","StartDate","EndDate","gap.start","gap.end","exposure","season.site.ID","richness","total.abundance"
"230","HAR","HAR08",2012,"HAR082012","spring",2012-05-03,2012-06-13,NA,NA,41,"HAR082012_spring",11,21
"231","HAR","HAR09",2012,"HAR092012","spring",2012-05-03,2012-06-13,NA,NA,41,"HAR092012_spring",34,126
"232","HAR","HAR10",2012,"HAR102012","spring",2012-05-03,2012-06-13,NA,NA,41,"HAR102012_spring",32,124
"233","HAR","HAR11",2012,"HAR112012","spring",2012-05-03,2012-06-13,NA,NA,41,"HAR112012_spring",24,50
"234","HAR","HAR12",2012,"HAR122012","spring",2012-05-03,2012-06-13,NA,NA,41,"HAR122012_spring",36,82
"235","HAR","HAR13",2012,"HAR132012","spring",2012-05-03,2012-06-13,NA,NA,41,"HAR132012_spring",17,28
"236","HAR","HAR14",2012,"HAR142012","spring",2012-05-03,2012-06-13,NA,NA,41,"HAR142012_spring",24,78
"237","HAR","HAR15",2012,"HAR152012","spring",2012-05-03,2012-06-13,NA,NA,41,"HAR152012_spring",33,169
"238","HAR","HAR16",2012,"HAR162012","spring",2012-05-03,2012-06-13,NA,NA,41,"HAR162012_spring",38,101
"239","SIP","SIP01",2012,"SIP012012","spring",2012-05-04,2012-06-14,NA,NA,41,"SIP012012_spring",19,40
"240","SIP","SIP02",2012,"SIP022012","spring",2012-05-04,2012-06-14,NA,NA,41,"SIP022012_spring",27,72
"241","SIP","SIP03",2012,"SIP032012","spring",2012-05-04,2012-06-14,NA,NA,41,"SIP032012_spring",14,29
"242","SIP","SIP05",2012,"SIP052012","spring",2012-05-04,2012-06-14,NA,NA,41,"SIP052012_spring",17,42
"243","SIP","SIP06",2012,"SIP062012","spring",2012-05-04,2012-06-14,NA,NA,41,"SIP062012_spring",23,44
"244","SIP","SIP07",2012,"SIP072012","spring",2012-05-04,2012-06-14,NA,NA,41,"SIP072012_spring",14,50
"245","SIP","SIP08",2012,"SIP082012","spring",2012-05-04,2012-06-14,NA,NA,41,"SIP082012_spring",16,34
"246","SIP","SIP09",2012,"SIP092012","spring",2012-05-04,2012-06-14,NA,NA,41,"SIP092012_spring",18,30
"247","SIP","SIP10",2012,"SIP102012","spring",2012-05-04,2012-06-14,NA,NA,41,"SIP102012_spring",7,14
"248","SIP","SIP11",2012,"SIP112012","spring",2012-05-04,2012-06-14,NA,NA,41,"SIP112012_spring",16,40
"249","SIP","SIP12",2012,"SIP122012","spring",2012-05-04,2012-06-14,NA,NA,41,"SIP122012_spring",8,14
"250","SIP","SIP13",2012,"SIP132012","spring",2012-05-04,2012-06-14,NA,NA,41,"SIP132012_spring",16,20
"251","SIP","SIP14",2012,"SIP142012","spring",2012-05-04,2012-06-14,NA,NA,41,"SIP142012_spring",11,25
"252","SIP","SIP15",2012,"SIP152012","spring",2012-05-04,2012-06-14,NA,NA,41,"SIP152012_spring",13,33
"253","SIP","SIP16",2012,"SIP162012","spring",2012-05-04,2012-06-14,NA,NA,41,"SIP162012_spring",15,37
"254","SST","SST01",2012,"SST012012","spring",2012-05-02,2012-06-12,NA,NA,41,"SST012012_spring",21,58
"255","SST","SST02",2012,"SST022012","spring",2012-05-02,2012-06-12,NA,NA,41,"SST022012_spring",29,76
"256","SST","SST03",2012,"SST032012","spring",2012-05-02,2012-06-12,NA,NA,41,"SST032012_spring",32,98
"257","SST","SST04",2012,"SST042012","spring",2012-05-02,2012-06-12,NA,NA,41,"SST042012_spring",19,46
"258","SST","SST05",2012,"SST052012","spring",2012-05-02,2012-06-12,NA,NA,41,"SST052012_spring",25,57
"259","SST","SST06",2012,"SST062012","spring",2012-05-02,2012-06-12,NA,NA,41,"SST062012_spring",22,67
"260","SST","SST07",2012,"SST072012","spring",2012-05-02,2012-06-12,NA,NA,41,"SST072012_spring",13,46
"261","SST","SST08",2012,"SST082012","spring",2012-05-02,2012-06-12,NA,NA,41,"SST082012_spring",15,26
"262","SST","SST09",2012,"SST092012","spring",2012-05-02,2012-06-12,NA,NA,41,"SST092012_spring",39,166
"263","SST","SST10",2012,"SST102012","spring",2012-05-02,2012-06-12,NA,NA,41,"SST102012_spring",26,332
"264","SST","SST11",2012,"SST112012","spring",2012-05-02,2012-06-12,NA,NA,41,"SST112012_spring",20,61
"265","SST","SST12",2012,"SST122012","spring",2012-05-02,2012-06-12,NA,NA,41,"SST122012_spring",30,90
"266","SST","SST13",2012,"SST132012","spring",2012-05-02,2012-06-12,NA,NA,41,"SST132012_spring",30,116
"267","SST","SST14",2012,"SST142012","spring",2012-05-02,2012-06-12,NA,NA,41,"SST142012_spring",20,132
"268","SST","SST15",2012,"SST152012","spring",2012-05-02,2012-06-12,NA,NA,41,"SST152012_spring",21,100
"269","SST","SST16",2012,"SST162012","spring",2012-05-02,2012-06-12,NA,NA,41,"SST162012_spring",17,79
"270","WAN","WAN01",2012,"WAN012012","spring",2012-05-03,2012-06-13,NA,NA,41,"WAN012012_spring",48,226
"271","WAN","WAN02",2012,"WAN022012","spring",2012-05-03,2012-06-13,NA,NA,41,"WAN022012_spring",21,46
"272","WAN","WAN03",2012,"WAN032012","spring",2012-05-03,2012-06-13,NA,NA,41,"WAN032012_spring",17,48
"273","WAN","WAN04",2012,"WAN042012","spring",2012-05-03,2012-06-13,NA,NA,41,"WAN042012_spring",34,128
"274","WAN","WAN05",2012,"WAN052012","spring",2012-05-03,2012-06-13,NA,NA,41,"WAN052012_spring",26,87
"275","WAN","WAN06",2012,"WAN062012","spring",2012-05-03,2012-06-13,NA,NA,41,"WAN062012_spring",23,43
"276","WAN","WAN07",2012,"WAN072012","spring",2012-05-03,2012-06-13,NA,NA,41,"WAN072012_spring",14,41
"277","WAN","WAN08",2012,"WAN082012","spring",2012-05-03,2012-06-13,NA,NA,41,"WAN082012_spring",12,32
"278","WAN","WAN09",2012,"WAN092012","spring",2012-05-03,2012-06-13,NA,NA,41,"WAN092012_spring",23,52
"279","WAN","WAN10",2012,"WAN102012","spring",2012-05-03,2012-06-13,NA,NA,41,"WAN102012_spring",26,89
"280","WAN","WAN11",2012,"WAN112012","spring",2012-05-03,2012-06-13,NA,NA,41,"WAN112012_spring",7,14
"281","WAN","WAN12",2012,"WAN122012","spring",2012-05-03,2012-06-13,NA,NA,41,"WAN122012_spring",33,94
"282","WAN","WAN13",2012,"WAN132012","spring",2012-05-03,2012-06-13,NA,NA,41,"WAN132012_spring",9,10
"283","WAN","WAN14",2012,"WAN142012","spring",2012-05-03,2012-06-13,NA,NA,41,"WAN142012_spring",15,42
"284","WAN","WAN15",2012,"WAN152012","spring",2012-05-03,2012-06-13,NA,NA,41,"WAN152012_spring",17,30
"285","WAN","WAN16",2012,"WAN162012","spring",2012-05-03,2012-06-13,NA,NA,41,"WAN162012_spring",20,34
"286","FBG","FBG01",2013,"FBG012013","spring",2013-04-29,2013-06-10,NA,NA,42,"FBG012013_spring",39,302
"287","FBG","FBG02",2013,"FBG022013","spring",2013-04-29,2013-06-10,NA,NA,42,"FBG022013_spring",41,360
"288","FBG","FBG03",2013,"FBG032013","spring",2013-04-29,2013-06-10,NA,NA,42,"FBG032013_spring",27,57
"289","FBG","FBG04",2013,"FBG042013","spring",2013-04-29,2013-06-10,NA,NA,42,"FBG042013_spring",31,135
"290","FBG","FBG05",2013,"FBG052013","spring",2013-04-29,2013-06-10,2013-05-13,2013-05-27,28,"FBG052013_spring",33,99
"291","FBG","FBG06",2013,"FBG062013","spring",2013-04-29,2013-06-10,NA,NA,42,"FBG062013_spring",32,118
"292","FBG","FBG07",2013,"FBG072013","spring",2013-04-29,2013-06-10,NA,NA,42,"FBG072013_spring",30,133
"293","FBG","FBG08",2013,"FBG082013","spring",2013-04-29,2013-06-10,NA,NA,42,"FBG082013_spring",27,85
"294","FBG","FBG09",2013,"FBG092013","spring",2013-04-29,2013-06-10,NA,NA,42,"FBG092013_spring",36,172
"295","FBG","FBG10",2013,"FBG102013","spring",2013-04-29,2013-06-10,NA,NA,42,"FBG102013_spring",38,221
"296","FBG","FBG11",2013,"FBG112013","spring",2013-04-29,2013-06-10,NA,NA,42,"FBG112013_spring",19,65
"297","FBG","FBG12",2013,"FBG122013","spring",2013-04-29,2013-06-10,NA,NA,42,"FBG122013_spring",13,41
"298","FBG","FBG13",2013,"FBG132013","spring",2013-04-29,2013-06-10,NA,NA,42,"FBG132013_spring",30,103
"299","FBG","FBG14",2013,"FBG142013","spring",2013-04-29,2013-06-10,NA,NA,42,"FBG142013_spring",17,43
"300","FBG","FBG15",2013,"FBG152013","spring",2013-04-29,2013-06-10,NA,NA,42,"FBG152013_spring",16,28
"301","FBG","FBG16",2013,"FBG162013","spring",2013-04-29,2013-06-10,NA,NA,42,"FBG162013_spring",37,104
"302","GFH","GFH01",2013,"GFH012013","spring",2013-05-02,2013-06-13,NA,NA,42,"GFH012013_spring",11,34
"303","GFH","GFH02",2013,"GFH022013","spring",2013-05-02,2013-06-13,NA,NA,42,"GFH022013_spring",22,113
"304","GFH","GFH03",2013,"GFH032013","spring",2013-05-02,2013-06-13,NA,NA,42,"GFH032013_spring",21,111
"305","GFH","GFH04",2013,"GFH042013","spring",2013-05-02,2013-06-13,NA,NA,42,"GFH042013_spring",29,145
"306","GFH","GFH05",2013,"GFH052013","spring",2013-05-02,2013-06-13,NA,NA,42,"GFH052013_spring",19,79
"307","GFH","GFH06",2013,"GFH062013","spring",2013-05-02,2013-06-13,NA,NA,42,"GFH062013_spring",23,76
"308","GFH","GFH07",2013,"GFH072013","spring",2013-05-02,2013-06-13,NA,NA,42,"GFH072013_spring",9,26
"309","GFH","GFH08",2013,"GFH082013","spring",2013-05-02,2013-06-13,NA,NA,42,"GFH082013_spring",9,27
"310","GFH","GFH09",2013,"GFH092013","spring",2013-05-02,2013-06-13,NA,NA,42,"GFH092013_spring",11,24
"311","GFH","GFH10",2013,"GFH102013","spring",2013-05-02,2013-06-13,NA,NA,42,"GFH102013_spring",28,112
"312","GFH","GFH11",2013,"GFH112013","spring",2013-05-02,2013-06-13,NA,NA,42,"GFH112013_spring",29,156
"313","GFH","GFH12",2013,"GFH122013","spring",2013-05-02,2013-06-13,NA,NA,42,"GFH122013_spring",19,44
"314","GFH","GFH13",2013,"GFH132013","spring",2013-05-02,2013-06-13,NA,NA,42,"GFH132013_spring",12,17
"315","GFH","GFH14",2013,"GFH142013","spring",2013-05-02,2013-06-13,NA,NA,42,"GFH142013_spring",31,110
"316","GFH","GFH15",2013,"GFH152013","spring",2013-05-02,2013-06-13,NA,NA,42,"GFH152013_spring",24,53
"317","GFH","GFH16",2013,"GFH162013","spring",2013-05-02,2013-06-13,NA,NA,42,"GFH162013_spring",23,94
"318","HAR","HAR01",2013,"HAR012013","spring",2013-04-30,2013-06-11,NA,NA,42,"HAR012013_spring",34,110
"319","HAR","HAR02",2013,"HAR022013","spring",2013-04-30,2013-06-11,NA,NA,42,"HAR022013_spring",24,105
"320","HAR","HAR03",2013,"HAR032013","spring",2013-04-30,2013-06-11,NA,NA,42,"HAR032013_spring",17,42
"321","HAR","HAR04",2013,"HAR042013","spring",2013-04-30,2013-06-11,NA,NA,42,"HAR042013_spring",20,87
"322","HAR","HAR05",2013,"HAR052013","spring",2013-04-30,2013-06-11,NA,NA,42,"HAR052013_spring",53,463
"323","HAR","HAR06",2013,"HAR062013","spring",2013-04-30,2013-06-11,NA,NA,42,"HAR062013_spring",28,124
"324","HAR","HAR07",2013,"HAR072013","spring",2013-04-30,2013-06-11,NA,NA,42,"HAR072013_spring",17,58
"325","HAR","HAR08",2013,"HAR082013","spring",2013-04-30,2013-06-11,NA,NA,42,"HAR082013_spring",16,83
"326","HAR","HAR09",2013,"HAR092013","spring",2013-04-30,2013-06-11,NA,NA,42,"HAR092013_spring",32,102
"327","HAR","HAR10",2013,"HAR102013","spring",2013-04-30,2013-06-11,NA,NA,42,"HAR102013_spring",31,144
"328","HAR","HAR11",2013,"HAR112013","spring",2013-04-30,2013-06-11,NA,NA,42,"HAR112013_spring",24,87
"329","HAR","HAR12",2013,"HAR122013","spring",2013-04-30,2013-06-11,NA,NA,42,"HAR122013_spring",27,76
"330","HAR","HAR13",2013,"HAR132013","spring",2013-04-30,2013-06-11,NA,NA,42,"HAR132013_spring",17,24
"331","HAR","HAR14",2013,"HAR142013","spring",2013-04-30,2013-06-11,NA,NA,42,"HAR142013_spring",14,38
"332","HAR","HAR15",2013,"HAR152013","spring",2013-04-30,2013-06-11,NA,NA,42,"HAR152013_spring",32,64
"333","HAR","HAR16",2013,"HAR162013","spring",2013-04-30,2013-06-11,NA,NA,42,"HAR162013_spring",29,121
"334","SIP","SIP01",2013,"SIP012013","spring",2013-05-02,2013-06-13,NA,NA,42,"SIP012013_spring",32,225
"335","SIP","SIP02",2013,"SIP022013","spring",2013-05-02,2013-06-13,NA,NA,42,"SIP022013_spring",32,195
"336","SIP","SIP03",2013,"SIP032013","spring",2013-05-02,2013-06-13,NA,NA,42,"SIP032013_spring",27,111
"337","SIP","SIP05",2013,"SIP052013","spring",2013-05-02,2013-06-13,NA,NA,42,"SIP052013_spring",21,95
"338","SIP","SIP06",2013,"SIP062013","spring",2013-05-02,2013-06-13,2013-05-16,2013-06-03,24,"SIP062013_spring",23,186
"339","SIP","SIP07",2013,"SIP072013","spring",2013-05-02,2013-06-13,NA,NA,42,"SIP072013_spring",31,246
"340","SIP","SIP08",2013,"SIP082013","spring",2013-05-02,2013-06-13,NA,NA,42,"SIP082013_spring",23,143
"341","SIP","SIP09",2013,"SIP092013","spring",2013-05-02,2013-06-13,NA,NA,42,"SIP092013_spring",22,314
"342","SIP","SIP10",2013,"SIP102013","spring",2013-05-02,2013-06-13,NA,NA,42,"SIP102013_spring",25,94
"343","SIP","SIP11",2013,"SIP112013","spring",2013-05-02,2013-06-13,NA,NA,42,"SIP112013_spring",24,154
"344","SIP","SIP12",2013,"SIP122013","spring",2013-05-02,2013-06-13,NA,NA,42,"SIP122013_spring",28,80
"345","SIP","SIP13",2013,"SIP132013","spring",2013-05-02,2013-06-13,NA,NA,42,"SIP132013_spring",23,191
"346","SIP","SIP14",2013,"SIP142013","spring",2013-05-02,2013-06-13,NA,NA,42,"SIP142013_spring",13,53
"347","SIP","SIP15",2013,"SIP152013","spring",2013-05-02,2013-06-13,NA,NA,42,"SIP152013_spring",25,68
"348","SIP","SIP16",2013,"SIP162013","spring",2013-05-02,2013-06-13,NA,NA,42,"SIP162013_spring",30,190
"349","SST","SST01",2013,"SST012013","spring",2013-04-29,2013-06-10,NA,NA,42,"SST012013_spring",38,263
"350","SST","SST02",2013,"SST022013","spring",2013-04-29,2013-06-10,NA,NA,42,"SST022013_spring",12,138
"351","SST","SST03",2013,"SST032013","spring",2013-04-29,2013-06-10,NA,NA,42,"SST032013_spring",14,176
"352","SST","SST04",2013,"SST042013","spring",2013-04-29,2013-06-10,NA,NA,42,"SST042013_spring",15,60
"353","SST","SST05",2013,"SST052013","spring",2013-04-29,2013-06-10,NA,NA,42,"SST052013_spring",24,159
"354","SST","SST06",2013,"SST062013","spring",2013-04-29,2013-06-10,NA,NA,42,"SST062013_spring",24,348
"355","SST","SST07",2013,"SST072013","spring",2013-04-29,2013-06-10,NA,NA,42,"SST072013_spring",18,58
"356","SST","SST08",2013,"SST082013","spring",2013-04-29,2013-06-10,NA,NA,42,"SST082013_spring",18,111
"357","SST","SST09",2013,"SST092013","spring",2013-04-29,2013-06-10,NA,NA,42,"SST092013_spring",22,261
"358","SST","SST10",2013,"SST102013","spring",2013-04-29,2013-06-10,NA,NA,42,"SST102013_spring",30,170
"359","SST","SST11",2013,"SST112013","spring",2013-04-29,2013-06-10,NA,NA,42,"SST112013_spring",28,100
"360","SST","SST12",2013,"SST122013","spring",2013-04-29,2013-06-10,NA,NA,42,"SST122013_spring",27,148
"361","SST","SST13",2013,"SST132013","spring",2013-04-29,2013-06-10,NA,NA,42,"SST132013_spring",37,451
"362","SST","SST14",2013,"SST142013","spring",2013-04-29,2013-06-10,NA,NA,42,"SST142013_spring",12,179
"363","SST","SST15",2013,"SST152013","spring",2013-04-29,2013-06-10,NA,NA,42,"SST152013_spring",13,108
"364","SST","SST16",2013,"SST162013","spring",2013-04-29,2013-06-10,NA,NA,42,"SST162013_spring",14,141
"365","WAN","WAN01",2013,"WAN012013","spring",2013-04-30,2013-06-11,NA,NA,42,"WAN012013_spring",34,175
"366","WAN","WAN02",2013,"WAN022013","spring",2013-04-30,2013-06-11,NA,NA,42,"WAN022013_spring",24,132
"367","WAN","WAN03",2013,"WAN032013","spring",2013-04-30,2013-06-11,NA,NA,42,"WAN032013_spring",14,45
"368","WAN","WAN04",2013,"WAN042013","spring",2013-04-30,2013-06-11,NA,NA,42,"WAN042013_spring",21,132
"369","WAN","WAN05",2013,"WAN052013","spring",2013-04-30,2013-06-11,NA,NA,42,"WAN052013_spring",18,147
"370","WAN","WAN06",2013,"WAN062013","spring",2013-04-30,2013-06-11,NA,NA,42,"WAN062013_spring",16,33
"371","WAN","WAN07",2013,"WAN072013","spring",2013-04-30,2013-06-11,NA,NA,42,"WAN072013_spring",16,23
"372","WAN","WAN08",2013,"WAN082013","spring",2013-04-30,2013-06-11,NA,NA,42,"WAN082013_spring",16,46
"373","WAN","WAN09",2013,"WAN092013","spring",2013-04-30,2013-06-11,NA,NA,42,"WAN092013_spring",19,38
"374","WAN","WAN10",2013,"WAN102013","spring",2013-04-30,2013-06-11,NA,NA,42,"WAN102013_spring",18,45
"375","WAN","WAN11",2013,"WAN112013","spring",2013-04-30,2013-05-28,NA,NA,28,"WAN112013_spring",6,21
"376","WAN","WAN12",2013,"WAN122013","spring",2013-04-30,2013-06-11,NA,NA,42,"WAN122013_spring",24,113
"377","WAN","WAN13",2013,"WAN132013","spring",2013-04-30,2013-06-11,NA,NA,42,"WAN132013_spring",22,80
"378","WAN","WAN14",2013,"WAN142013","spring",2013-04-30,2013-06-11,NA,NA,42,"WAN142013_spring",27,67
"379","WAN","WAN15",2013,"WAN152013","spring",2013-04-30,2013-06-11,NA,NA,42,"WAN152013_spring",17,38
"380","WAN","WAN16",2013,"WAN162013","spring",2013-04-30,2013-06-11,NA,NA,42,"WAN162013_spring",24,93
"381","FBG","FBG01",2014,"FBG012014","spring",2014-04-14,2014-05-26,NA,NA,42,"FBG012014_spring",26,77
"382","FBG","FBG02",2014,"FBG022014","spring",2014-04-14,2014-05-26,NA,NA,42,"FBG022014_spring",42,150
"383","FBG","FBG03",2014,"FBG032014","spring",2014-04-14,2014-05-26,NA,NA,42,"FBG032014_spring",17,59
"384","FBG","FBG04",2014,"FBG042014","spring",2014-04-14,2014-05-26,NA,NA,42,"FBG042014_spring",20,48
"385","FBG","FBG05",2014,"FBG052014","spring",2014-04-14,2014-05-26,NA,NA,42,"FBG052014_spring",24,57
"386","FBG","FBG06",2014,"FBG062014","spring",2014-04-14,2014-05-26,NA,NA,42,"FBG062014_spring",21,70
"387","FBG","FBG07",2014,"FBG072014","spring",2014-04-14,2014-05-26,NA,NA,42,"FBG072014_spring",30,96
"388","FBG","FBG08",2014,"FBG082014","spring",2014-04-14,2014-05-26,NA,NA,42,"FBG082014_spring",15,38
"389","FBG","FBG09",2014,"FBG092014","spring",2014-04-14,2014-05-26,NA,NA,42,"FBG092014_spring",33,206
"390","FBG","FBG10",2014,"FBG102014","spring",2014-04-14,2014-05-26,NA,NA,42,"FBG102014_spring",29,72
"391","FBG","FBG11",2014,"FBG112014","spring",2014-04-14,2014-05-26,NA,NA,42,"FBG112014_spring",25,81
"392","FBG","FBG12",2014,"FBG122014","spring",2014-04-14,2014-05-26,NA,NA,42,"FBG122014_spring",32,73
"393","FBG","FBG13",2014,"FBG132014","spring",2014-04-14,2014-05-26,NA,NA,42,"FBG132014_spring",43,110
"394","FBG","FBG14",2014,"FBG142014","spring",2014-04-14,2014-05-26,NA,NA,42,"FBG142014_spring",32,81
"395","FBG","FBG15",2014,"FBG152014","spring",2014-04-14,2014-05-26,NA,NA,42,"FBG152014_spring",32,77
"396","FBG","FBG16",2014,"FBG162014","spring",2014-04-14,2014-05-26,NA,NA,42,"FBG162014_spring",15,26
"397","GFH","GFH01",2014,"GFH012014","spring",2014-04-16,2014-05-28,NA,NA,42,"GFH012014_spring",10,34
"398","GFH","GFH02",2014,"GFH022014","spring",2014-04-16,2014-05-28,NA,NA,42,"GFH022014_spring",18,71
"399","GFH","GFH03",2014,"GFH032014","spring",2014-04-16,2014-05-28,NA,NA,42,"GFH032014_spring",29,90
"400","GFH","GFH04",2014,"GFH042014","spring",2014-04-16,2014-05-28,NA,NA,42,"GFH042014_spring",14,29
"401","GFH","GFH05",2014,"GFH052014","spring",2014-04-16,2014-05-28,NA,NA,42,"GFH052014_spring",16,42
"402","GFH","GFH06",2014,"GFH062014","spring",2014-04-16,2014-05-28,NA,NA,42,"GFH062014_spring",11,25
"403","GFH","GFH07",2014,"GFH072014","spring",2014-04-16,2014-05-28,NA,NA,42,"GFH072014_spring",16,38
"404","GFH","GFH08",2014,"GFH082014","spring",2014-04-16,2014-05-28,NA,NA,42,"GFH082014_spring",9,14
"405","GFH","GFH09",2014,"GFH092014","spring",2014-04-16,2014-05-28,NA,NA,42,"GFH092014_spring",7,14
"406","GFH","GFH10",2014,"GFH102014","spring",2014-04-16,2014-05-28,NA,NA,42,"GFH102014_spring",20,78
"407","GFH","GFH11",2014,"GFH112014","spring",2014-04-16,2014-05-28,NA,NA,42,"GFH112014_spring",15,25
"408","GFH","GFH12",2014,"GFH122014","spring",2014-04-16,2014-05-28,NA,NA,42,"GFH122014_spring",12,18
"409","GFH","GFH13",2014,"GFH132014","spring",2014-04-16,2014-05-28,NA,NA,42,"GFH132014_spring",16,26
"410","GFH","GFH14",2014,"GFH142014","spring",2014-04-16,2014-05-28,NA,NA,42,"GFH142014_spring",24,62
"411","GFH","GFH15",2014,"GFH152014","spring",2014-04-16,2014-05-28,NA,NA,42,"GFH152014_spring",18,38
"412","GFH","GFH16",2014,"GFH162014","spring",2014-04-16,2014-05-28,NA,NA,42,"GFH162014_spring",35,132
"413","HAR","HAR01",2014,"HAR012014","spring",2014-04-15,2014-05-27,NA,NA,42,"HAR012014_spring",32,125
"414","HAR","HAR02",2014,"HAR022014","spring",2014-04-15,2014-05-27,NA,NA,42,"HAR022014_spring",22,123
"415","HAR","HAR03",2014,"HAR032014","spring",2014-04-15,2014-05-27,NA,NA,42,"HAR032014_spring",15,54
"416","HAR","HAR04",2014,"HAR042014","spring",2014-04-15,2014-05-27,NA,NA,42,"HAR042014_spring",14,27
"417","HAR","HAR05",2014,"HAR052014","spring",2014-04-15,2014-05-27,NA,NA,42,"HAR052014_spring",32,107
"418","HAR","HAR06",2014,"HAR062014","spring",2014-04-15,2014-05-27,NA,NA,42,"HAR062014_spring",22,67
"419","HAR","HAR07",2014,"HAR072014","spring",2014-04-15,2014-05-27,NA,NA,42,"HAR072014_spring",18,98
"420","HAR","HAR08",2014,"HAR082014","spring",2014-04-15,2014-05-27,NA,NA,42,"HAR082014_spring",14,138
"421","HAR","HAR09",2014,"HAR092014","spring",2014-04-15,2014-05-27,NA,NA,42,"HAR092014_spring",25,94
"422","HAR","HAR10",2014,"HAR102014","spring",2014-04-15,2014-05-27,NA,NA,42,"HAR102014_spring",28,100
"423","HAR","HAR11",2014,"HAR112014","spring",2014-04-15,2014-05-27,NA,NA,42,"HAR112014_spring",17,32
"424","HAR","HAR12",2014,"HAR122014","spring",2014-04-15,2014-05-27,NA,NA,42,"HAR122014_spring",31,127
"425","HAR","HAR13",2014,"HAR132014","spring",2014-04-15,2014-05-27,NA,NA,42,"HAR132014_spring",16,52
"426","HAR","HAR14",2014,"HAR142014","spring",2014-04-15,2014-05-27,NA,NA,42,"HAR142014_spring",16,51
"427","HAR","HAR15",2014,"HAR152014","spring",2014-04-15,2014-05-27,NA,NA,42,"HAR152014_spring",18,36
"428","HAR","HAR16",2014,"HAR162014","spring",2014-04-15,2014-05-27,NA,NA,42,"HAR162014_spring",30,82
"429","SIP","SIP01",2014,"SIP012014","spring",2014-04-16,2014-05-28,NA,NA,42,"SIP012014_spring",18,69
"430","SIP","SIP02",2014,"SIP022014","spring",2014-04-16,2014-05-28,NA,NA,42,"SIP022014_spring",32,126
"431","SIP","SIP03",2014,"SIP032014","spring",2014-04-16,2014-05-28,NA,NA,42,"SIP032014_spring",23,69
"432","SIP","SIP05",2014,"SIP052014","spring",2014-04-16,2014-05-28,NA,NA,42,"SIP052014_spring",11,33
"433","SIP","SIP06",2014,"SIP062014","spring",2014-04-16,2014-05-28,NA,NA,42,"SIP062014_spring",16,43
"434","SIP","SIP07",2014,"SIP072014","spring",2014-04-16,2014-05-28,NA,NA,42,"SIP072014_spring",12,20
"435","SIP","SIP08",2014,"SIP082014","spring",2014-04-16,2014-05-28,NA,NA,42,"SIP082014_spring",18,54
"436","SIP","SIP09",2014,"SIP092014","spring",2014-04-16,2014-05-28,NA,NA,42,"SIP092014_spring",13,37
"437","SIP","SIP10",2014,"SIP102014","spring",2014-04-16,2014-05-28,NA,NA,42,"SIP102014_spring",11,41
"438","SIP","SIP11",2014,"SIP112014","spring",2014-04-16,2014-05-28,NA,NA,42,"SIP112014_spring",9,27
"439","SIP","SIP12",2014,"SIP122014","spring",2014-04-16,2014-05-28,NA,NA,42,"SIP122014_spring",12,45
"440","SIP","SIP13",2014,"SIP132014","spring",2014-04-16,2014-05-28,NA,NA,42,"SIP132014_spring",16,29
