"","landscape","site","year","StartDate","EndDate","exposure","uniqueID","season","sample_ID","honey.bee.abund","mean.sampling.date"
"241","SST","SST07",2011,2011-05-02,2011-05-16,14,"SST072011","spring","SST072011_2011-05-02",0,129
"242","SST","SST08",2011,2011-05-02,2011-05-16,14,"SST082011","spring","SST082011_2011-05-02",0,129
"243","SST","SST09",2011,2011-05-02,2011-05-16,14,"SST092011","spring","SST092011_2011-05-02",0,129
"244","SST","SST10",2011,2011-05-02,2011-05-16,14,"SST102011","spring","SST102011_2011-05-02",0,129
"245","SST","SST11",2011,2011-05-02,2011-05-16,14,"SST112011","spring","SST112011_2011-05-02",0,129
"246","SST","SST12",2011,2011-05-02,2011-05-16,14,"SST122011","spring","SST122011_2011-05-02",0,129
"247","SST","SST13",2011,2011-05-02,2011-05-16,14,"SST132011","spring","SST132011_2011-05-02",1,129
"248","SST","SST14",2011,2011-05-02,2011-05-16,14,"SST142011","spring","SST142011_2011-05-02",0,129
"249","SST","SST15",2011,2011-05-02,2011-05-16,14,"SST152011","spring","SST152011_2011-05-02",0,129
"250","SST","SST16",2011,2011-05-02,2011-05-16,14,"SST162011","spring","SST162011_2011-05-02",0,129
"251","HAR","HAR01",2011,2011-05-03,2011-05-17,14,"HAR012011","spring","HAR012011_2011-05-03",1,130
"252","HAR","HAR02",2011,2011-05-03,2011-05-17,14,"HAR022011","spring","HAR022011_2011-05-03",0,130
"253","HAR","HAR03",2011,2011-05-03,2011-05-17,14,"HAR032011","spring","HAR032011_2011-05-03",1,130
"254","HAR","HAR04",2011,2011-05-03,2011-05-17,14,"HAR042011","spring","HAR042011_2011-05-03",0,130
"255","HAR","HAR05",2011,2011-05-03,2011-05-17,14,"HAR052011","spring","HAR052011_2011-05-03",2,130
"256","HAR","HAR06",2011,2011-05-03,2011-05-17,14,"HAR062011","spring","HAR062011_2011-05-03",2,130
"257","HAR","HAR07",2011,2011-05-03,2011-05-17,14,"HAR072011","spring","HAR072011_2011-05-03",0,130
"258","HAR","HAR08",2011,2011-05-03,2011-05-17,14,"HAR082011","spring","HAR082011_2011-05-03",1,130
"259","HAR","HAR09",2011,2011-05-03,2011-05-17,14,"HAR092011","spring","HAR092011_2011-05-03",2,130
"260","HAR","HAR10",2011,2011-05-03,2011-05-17,14,"HAR102011","spring","HAR102011_2011-05-03",0,130
"261","HAR","HAR11",2011,2011-05-03,2011-05-17,14,"HAR112011","spring","HAR112011_2011-05-03",5,130
"262","HAR","HAR12",2011,2011-05-03,2011-05-17,14,"HAR122011","spring","HAR122011_2011-05-03",2,130
"263","HAR","HAR13",2011,2011-05-03,2011-05-17,14,"HAR132011","spring","HAR132011_2011-05-03",0,130
"264","HAR","HAR14",2011,2011-05-03,2011-05-17,14,"HAR142011","spring","HAR142011_2011-05-03",2,130
"265","HAR","HAR15",2011,2011-05-03,2011-05-17,14,"HAR152011","spring","HAR152011_2011-05-03",3,130
"266","HAR","HAR16",2011,2011-05-03,2011-05-17,14,"HAR162011","spring","HAR162011_2011-05-03",40,130
"267","WAN","WAN01",2011,2011-05-03,2011-05-17,14,"WAN012011","spring","WAN012011_2011-05-03",0,130
"268","WAN","WAN02",2011,2011-05-03,2011-05-17,14,"WAN022011","spring","WAN022011_2011-05-03",0,130
"269","WAN","WAN03",2011,2011-05-03,2011-05-17,14,"WAN032011","spring","WAN032011_2011-05-03",2,130
"270","WAN","WAN04",2011,2011-05-03,2011-05-17,14,"WAN042011","spring","WAN042011_2011-05-03",47,130
"271","WAN","WAN05",2011,2011-05-03,2011-05-17,14,"WAN052011","spring","WAN052011_2011-05-03",0,130
"272","WAN","WAN06",2011,2011-05-03,2011-05-17,14,"WAN062011","spring","WAN062011_2011-05-03",0,130
"273","WAN","WAN07",2011,2011-05-03,2011-05-17,14,"WAN072011","spring","WAN072011_2011-05-03",0,130
"274","WAN","WAN08",2011,2011-05-03,2011-05-17,14,"WAN082011","spring","WAN082011_2011-05-03",0,130
"275","WAN","WAN09",2011,2011-05-03,2011-05-17,14,"WAN092011","spring","WAN092011_2011-05-03",2,130
"276","WAN","WAN10",2011,2011-05-03,2011-05-17,14,"WAN102011","spring","WAN102011_2011-05-03",1,130
"277","WAN","WAN11",2011,2011-05-03,2011-05-17,14,"WAN112011","spring","WAN112011_2011-05-03",1,130
"278","WAN","WAN12",2011,2011-05-03,2011-05-17,14,"WAN122011","spring","WAN122011_2011-05-03",1,130
"279","WAN","WAN13",2011,2011-05-03,2011-05-17,14,"WAN132011","spring","WAN132011_2011-05-03",1,130
"280","WAN","WAN14",2011,2011-05-03,2011-05-17,14,"WAN142011","spring","WAN142011_2011-05-03",0,130
"281","WAN","WAN15",2011,2011-05-03,2011-05-17,14,"WAN152011","spring","WAN152011_2011-05-03",0,130
"282","WAN","WAN16",2011,2011-05-03,2011-05-17,14,"WAN162011","spring","WAN162011_2011-05-03",0,130
"283","GFH","GFH01",2011,2011-05-04,2011-05-18,14,"GFH012011","spring","GFH012011_2011-05-04",0,131
"284","GFH","GFH02",2011,2011-05-04,2011-05-18,14,"GFH022011","spring","GFH022011_2011-05-04",1,131
"285","GFH","GFH03",2011,2011-05-04,2011-05-18,14,"GFH032011","spring","GFH032011_2011-05-04",0,131
"286","GFH","GFH04",2011,2011-05-04,2011-05-18,14,"GFH042011","spring","GFH042011_2011-05-04",1,131
"287","GFH","GFH05",2011,2011-05-04,2011-05-18,14,"GFH052011","spring","GFH052011_2011-05-04",0,131
"288","GFH","GFH06",2011,2011-05-04,2011-05-18,14,"GFH062011","spring","GFH062011_2011-05-04",0,131
"289","GFH","GFH07",2011,2011-05-04,2011-05-18,14,"GFH072011","spring","GFH072011_2011-05-04",1,131
"290","GFH","GFH08",2011,2011-05-04,2011-05-18,14,"GFH082011","spring","GFH082011_2011-05-04",0,131
"291","GFH","GFH09",2011,2011-05-04,2011-05-18,14,"GFH092011","spring","GFH092011_2011-05-04",0,131
"292","GFH","GFH10",2011,2011-05-04,2011-05-18,14,"GFH102011","spring","GFH102011_2011-05-04",2,131
"293","GFH","GFH11",2011,2011-05-04,2011-05-18,14,"GFH112011","spring","GFH112011_2011-05-04",1,131
"294","GFH","GFH12",2011,2011-05-04,2011-05-18,14,"GFH122011","spring","GFH122011_2011-05-04",1,131
"295","GFH","GFH13",2011,2011-05-04,2011-05-18,14,"GFH132011","spring","GFH132011_2011-05-04",1,131
"296","GFH","GFH14",2011,2011-05-04,2011-05-18,14,"GFH142011","spring","GFH142011_2011-05-04",3,131
"297","GFH","GFH15",2011,2011-05-04,2011-05-18,14,"GFH152011","spring","GFH152011_2011-05-04",4,131
"298","GFH","GFH16",2011,2011-05-04,2011-05-18,14,"GFH162011","spring","GFH162011_2011-05-04",0,131
"299","SIP","SIP01",2011,2011-05-04,2011-05-18,14,"SIP012011","spring","SIP012011_2011-05-04",0,131
"300","SIP","SIP02",2011,2011-05-04,2011-05-18,14,"SIP022011","spring","SIP022011_2011-05-04",0,131
"301","SIP","SIP05",2011,2011-05-04,2011-05-18,14,"SIP052011","spring","SIP052011_2011-05-04",0,131
"302","SIP","SIP06",2011,2011-05-04,2011-05-18,14,"SIP062011","spring","SIP062011_2011-05-04",1,131
"303","SIP","SIP07",2011,2011-05-04,2011-05-18,14,"SIP072011","spring","SIP072011_2011-05-04",0,131
"304","SIP","SIP08",2011,2011-05-04,2011-05-18,14,"SIP082011","spring","SIP082011_2011-05-04",0,131
"305","SIP","SIP09",2011,2011-05-04,2011-05-18,14,"SIP092011","spring","SIP092011_2011-05-04",0,131
"306","SIP","SIP10",2011,2011-05-04,2011-05-18,14,"SIP102011","spring","SIP102011_2011-05-04",0,131
"307","SIP","SIP11",2011,2011-05-04,2011-05-18,14,"SIP112011","spring","SIP112011_2011-05-04",0,131
"308","SIP","SIP12",2011,2011-05-04,2011-05-18,14,"SIP122011","spring","SIP122011_2011-05-04",0,131
"309","SIP","SIP13",2011,2011-05-04,2011-05-18,14,"SIP132011","spring","SIP132011_2011-05-04",0,131
"310","SIP","SIP14",2011,2011-05-04,2011-05-18,14,"SIP142011","spring","SIP142011_2011-05-04",0,131
"311","SIP","SIP15",2011,2011-05-04,2011-05-18,14,"SIP152011","spring","SIP152011_2011-05-04",0,131
"312","SIP","SIP16",2011,2011-05-04,2011-05-18,14,"SIP162011","spring","SIP162011_2011-05-04",0,131
"313","FBG","FBG01",2011,2011-05-16,2011-05-30,14,"FBG012011","spring","FBG012011_2011-05-16",0,143
"314","FBG","FBG02",2011,2011-05-16,2011-05-30,14,"FBG022011","spring","FBG022011_2011-05-16",16,143
"315","FBG","FBG03",2011,2011-05-16,2011-05-30,14,"FBG032011","spring","FBG032011_2011-05-16",2,143
"316","FBG","FBG05",2011,2011-05-16,2011-05-30,14,"FBG052011","spring","FBG052011_2011-05-16",1,143
"317","FBG","FBG06",2011,2011-05-16,2011-05-30,14,"FBG062011","spring","FBG062011_2011-05-16",0,143
"318","FBG","FBG07",2011,2011-05-16,2011-05-30,14,"FBG072011","spring","FBG072011_2011-05-16",5,143
"319","FBG","FBG08",2011,2011-05-16,2011-05-30,14,"FBG082011","spring","FBG082011_2011-05-16",11,143
"320","FBG","FBG09",2011,2011-05-16,2011-05-30,14,"FBG092011","spring","FBG092011_2011-05-16",8,143
"321","FBG","FBG10",2011,2011-05-16,2011-05-30,14,"FBG102011","spring","FBG102011_2011-05-16",1,143
"322","FBG","FBG12",2011,2011-05-16,2011-05-30,14,"FBG122011","spring","FBG122011_2011-05-16",0,143
"323","FBG","FBG13",2011,2011-05-16,2011-05-30,14,"FBG132011","spring","FBG132011_2011-05-16",12,143
"324","FBG","FBG14",2011,2011-05-16,2011-05-30,14,"FBG142011","spring","FBG142011_2011-05-16",1,143
"325","FBG","FBG15",2011,2011-05-16,2011-05-30,14,"FBG152011","spring","FBG152011_2011-05-16",3,143
"326","FBG","FBG16",2011,2011-05-16,2011-05-30,14,"FBG162011","spring","FBG162011_2011-05-16",7,143
"327","SST","SST01",2011,2011-05-16,2011-05-30,14,"SST012011","spring","SST012011_2011-05-16",0,143
"328","SST","SST02",2011,2011-05-16,2011-05-30,14,"SST022011","spring","SST022011_2011-05-16",0,143
"329","SST","SST03",2011,2011-05-16,2011-05-30,14,"SST032011","spring","SST032011_2011-05-16",0,143
"330","SST","SST04",2011,2011-05-16,2011-05-30,14,"SST042011","spring","SST042011_2011-05-16",1,143
"331","SST","SST05",2011,2011-05-16,2011-05-30,14,"SST052011","spring","SST052011_2011-05-16",0,143
"332","SST","SST06",2011,2011-05-16,2011-05-30,14,"SST062011","spring","SST062011_2011-05-16",0,143
"333","SST","SST07",2011,2011-05-16,2011-05-30,14,"SST072011","spring","SST072011_2011-05-16",0,143
"334","SST","SST08",2011,2011-05-16,2011-05-30,14,"SST082011","spring","SST082011_2011-05-16",0,143
"335","SST","SST09",2011,2011-05-16,2011-05-30,14,"SST092011","spring","SST092011_2011-05-16",0,143
"336","SST","SST10",2011,2011-05-16,2011-05-30,14,"SST102011","spring","SST102011_2011-05-16",0,143
"337","SST","SST11",2011,2011-05-16,2011-05-30,14,"SST112011","spring","SST112011_2011-05-16",1,143
"338","SST","SST12",2011,2011-05-16,2011-05-30,14,"SST122011","spring","SST122011_2011-05-16",0,143
"339","SST","SST13",2011,2011-05-16,2011-05-30,14,"SST132011","spring","SST132011_2011-05-16",0,143
"340","SST","SST14",2011,2011-05-16,2011-05-30,14,"SST142011","spring","SST142011_2011-05-16",0,143
"341","SST","SST15",2011,2011-05-16,2011-05-30,14,"SST152011","spring","SST152011_2011-05-16",0,143
"342","SST","SST16",2011,2011-05-16,2011-05-30,14,"SST162011","spring","SST162011_2011-05-16",0,143
"343","HAR","HAR01",2011,2011-05-17,2011-05-31,14,"HAR012011","spring","HAR012011_2011-05-17",1,144
"344","HAR","HAR02",2011,2011-05-17,2011-05-31,14,"HAR022011","spring","HAR022011_2011-05-17",2,144
"345","HAR","HAR03",2011,2011-05-17,2011-05-31,14,"HAR032011","spring","HAR032011_2011-05-17",1,144
"346","HAR","HAR04",2011,2011-05-17,2011-05-31,14,"HAR042011","spring","HAR042011_2011-05-17",0,144
"347","HAR","HAR05",2011,2011-05-17,2011-05-31,14,"HAR052011","spring","HAR052011_2011-05-17",17,144
"348","HAR","HAR06",2011,2011-05-17,2011-05-31,14,"HAR062011","spring","HAR062011_2011-05-17",6,144
"349","HAR","HAR07",2011,2011-05-17,2011-05-31,14,"HAR072011","spring","HAR072011_2011-05-17",1,144
"350","HAR","HAR08",2011,2011-05-17,2011-05-31,14,"HAR082011","spring","HAR082011_2011-05-17",1,144
"351","HAR","HAR09",2011,2011-05-17,2011-05-31,14,"HAR092011","spring","HAR092011_2011-05-17",10,144
"352","HAR","HAR10",2011,2011-05-17,2011-05-31,14,"HAR102011","spring","HAR102011_2011-05-17",1,144
"353","HAR","HAR11",2011,2011-05-17,2011-05-31,14,"HAR112011","spring","HAR112011_2011-05-17",1,144
"354","HAR","HAR12",2011,2011-05-17,2011-05-31,14,"HAR122011","spring","HAR122011_2011-05-17",5,144
"355","HAR","HAR13",2011,2011-05-17,2011-05-31,14,"HAR132011","spring","HAR132011_2011-05-17",0,144
"356","HAR","HAR14",2011,2011-05-17,2011-05-31,14,"HAR142011","spring","HAR142011_2011-05-17",4,144
"357","HAR","HAR15",2011,2011-05-17,2011-05-31,14,"HAR152011","spring","HAR152011_2011-05-17",7,144
"358","HAR","HAR16",2011,2011-05-17,2011-05-31,14,"HAR162011","spring","HAR162011_2011-05-17",265,144
"359","WAN","WAN01",2011,2011-05-17,2011-05-31,14,"WAN012011","spring","WAN012011_2011-05-17",4,144
"360","WAN","WAN02",2011,2011-05-17,2011-05-31,14,"WAN022011","spring","WAN022011_2011-05-17",4,144
"361","WAN","WAN03",2011,2011-05-17,2011-05-31,14,"WAN032011","spring","WAN032011_2011-05-17",4,144
"362","WAN","WAN04",2011,2011-05-17,2011-05-31,14,"WAN042011","spring","WAN042011_2011-05-17",48,144
"363","WAN","WAN05",2011,2011-05-17,2011-05-31,14,"WAN052011","spring","WAN052011_2011-05-17",0,144
"364","WAN","WAN06",2011,2011-05-17,2011-05-31,14,"WAN062011","spring","WAN062011_2011-05-17",1,144
"365","WAN","WAN07",2011,2011-05-17,2011-05-31,14,"WAN072011","spring","WAN072011_2011-05-17",5,144
"366","WAN","WAN08",2011,2011-05-17,2011-05-31,14,"WAN082011","spring","WAN082011_2011-05-17",14,144
"367","WAN","WAN09",2011,2011-05-17,2011-05-31,14,"WAN092011","spring","WAN092011_2011-05-17",2,144
"368","WAN","WAN10",2011,2011-05-17,2011-05-31,14,"WAN102011","spring","WAN102011_2011-05-17",1,144
"369","WAN","WAN11",2011,2011-05-17,2011-05-31,14,"WAN112011","spring","WAN112011_2011-05-17",0,144
"370","WAN","WAN12",2011,2011-05-17,2011-05-31,14,"WAN122011","spring","WAN122011_2011-05-17",1,144
"371","WAN","WAN13",2011,2011-05-17,2011-05-31,14,"WAN132011","spring","WAN132011_2011-05-17",1,144
"372","WAN","WAN14",2011,2011-05-17,2011-05-31,14,"WAN142011","spring","WAN142011_2011-05-17",0,144
"373","WAN","WAN15",2011,2011-05-17,2011-05-31,14,"WAN152011","spring","WAN152011_2011-05-17",0,144
"374","WAN","WAN16",2011,2011-05-17,2011-05-31,14,"WAN162011","spring","WAN162011_2011-05-17",3,144
"375","GFH","GFH01",2011,2011-05-18,2011-06-01,14,"GFH012011","spring","GFH012011_2011-05-18",0,145
"376","GFH","GFH02",2011,2011-05-18,2011-06-01,14,"GFH022011","spring","GFH022011_2011-05-18",1,145
"377","GFH","GFH03",2011,2011-05-18,2011-06-01,14,"GFH032011","spring","GFH032011_2011-05-18",2,145
"378","GFH","GFH04",2011,2011-05-18,2011-06-01,14,"GFH042011","spring","GFH042011_2011-05-18",0,145
"379","GFH","GFH05",2011,2011-05-18,2011-06-01,14,"GFH052011","spring","GFH052011_2011-05-18",0,145
"380","GFH","GFH06",2011,2011-05-18,2011-06-01,14,"GFH062011","spring","GFH062011_2011-05-18",0,145
"381","GFH","GFH07",2011,2011-05-18,2011-06-01,14,"GFH072011","spring","GFH072011_2011-05-18",2,145
"382","GFH","GFH08",2011,2011-05-18,2011-06-01,14,"GFH082011","spring","GFH082011_2011-05-18",2,145
"383","GFH","GFH09",2011,2011-05-18,2011-06-01,14,"GFH092011","spring","GFH092011_2011-05-18",1,145
"384","GFH","GFH10",2011,2011-05-18,2011-06-01,14,"GFH102011","spring","GFH102011_2011-05-18",0,145
"385","GFH","GFH11",2011,2011-05-18,2011-06-01,14,"GFH112011","spring","GFH112011_2011-05-18",0,145
"386","GFH","GFH12",2011,2011-05-18,2011-06-01,14,"GFH122011","spring","GFH122011_2011-05-18",1,145
"387","GFH","GFH13",2011,2011-05-18,2011-06-01,14,"GFH132011","spring","GFH132011_2011-05-18",0,145
"388","GFH","GFH14",2011,2011-05-18,2011-06-01,14,"GFH142011","spring","GFH142011_2011-05-18",0,145
"389","GFH","GFH15",2011,2011-05-18,2011-06-01,14,"GFH152011","spring","GFH152011_2011-05-18",4,145
"390","GFH","GFH16",2011,2011-05-18,2011-06-01,14,"GFH162011","spring","GFH162011_2011-05-18",2,145
"391","SIP","SIP01",2011,2011-05-18,2011-06-01,14,"SIP012011","spring","SIP012011_2011-05-18",0,145
"392","SIP","SIP02",2011,2011-05-18,2011-06-01,14,"SIP022011","spring","SIP022011_2011-05-18",0,145
"393","SIP","SIP03",2011,2011-05-18,2011-06-01,14,"SIP032011","spring","SIP032011_2011-05-18",0,145
"394","SIP","SIP05",2011,2011-05-18,2011-06-01,14,"SIP052011","spring","SIP052011_2011-05-18",0,145
"395","SIP","SIP06",2011,2011-05-18,2011-06-01,14,"SIP062011","spring","SIP062011_2011-05-18",0,145
"396","SIP","SIP07",2011,2011-05-18,2011-06-01,14,"SIP072011","spring","SIP072011_2011-05-18",0,145
"397","SIP","SIP08",2011,2011-05-18,2011-06-01,14,"SIP082011","spring","SIP082011_2011-05-18",0,145
"398","SIP","SIP09",2011,2011-05-18,2011-06-01,14,"SIP092011","spring","SIP092011_2011-05-18",0,145
"399","SIP","SIP10",2011,2011-05-18,2011-06-01,14,"SIP102011","spring","SIP102011_2011-05-18",1,145
"400","SIP","SIP11",2011,2011-05-18,2011-06-01,14,"SIP112011","spring","SIP112011_2011-05-18",1,145
"401","SIP","SIP12",2011,2011-05-18,2011-06-01,14,"SIP122011","spring","SIP122011_2011-05-18",0,145
"402","SIP","SIP13",2011,2011-05-18,2011-06-01,14,"SIP132011","spring","SIP132011_2011-05-18",0,145
"403","SIP","SIP14",2011,2011-05-18,2011-06-01,14,"SIP142011","spring","SIP142011_2011-05-18",0,145
"404","SIP","SIP15",2011,2011-05-18,2011-06-01,14,"SIP152011","spring","SIP152011_2011-05-18",1,145
"405","SIP","SIP16",2011,2011-05-18,2011-06-01,14,"SIP162011","spring","SIP162011_2011-05-18",0,145
"406","FBG","FBG01",2011,2011-05-30,2011-06-14,15,"FBG012011","spring","FBG012011_2011-05-30",2,157.5
"407","FBG","FBG02",2011,2011-05-30,2011-06-14,15,"FBG022011","spring","FBG022011_2011-05-30",4,157.5
"408","FBG","FBG03",2011,2011-05-30,2011-06-14,15,"FBG032011","spring","FBG032011_2011-05-30",4,157.5
"409","FBG","FBG04",2011,2011-05-30,2011-06-14,15,"FBG042011","spring","FBG042011_2011-05-30",20,157.5
"410","FBG","FBG05",2011,2011-05-30,2011-06-14,15,"FBG052011","spring","FBG052011_2011-05-30",2,157.5
"411","FBG","FBG06",2011,2011-05-30,2011-06-14,15,"FBG062011","spring","FBG062011_2011-05-30",1,157.5
"412","FBG","FBG07",2011,2011-05-30,2011-06-14,15,"FBG072011","spring","FBG072011_2011-05-30",2,157.5
"413","FBG","FBG08",2011,2011-05-30,2011-06-14,15,"FBG082011","spring","FBG082011_2011-05-30",1,157.5
"414","FBG","FBG09",2011,2011-05-30,2011-06-14,15,"FBG092011","spring","FBG092011_2011-05-30",21,157.5
"415","FBG","FBG10",2011,2011-05-30,2011-06-14,15,"FBG102011","spring","FBG102011_2011-05-30",3,157.5
"416","FBG","FBG11",2011,2011-05-30,2011-06-14,15,"FBG112011","spring","FBG112011_2011-05-30",2,157.5
"417","FBG","FBG13",2011,2011-05-30,2011-06-14,15,"FBG132011","spring","FBG132011_2011-05-30",20,157.5
"418","FBG","FBG14",2011,2011-05-30,2011-06-14,15,"FBG142011","spring","FBG142011_2011-05-30",3,157.5
"419","FBG","FBG15",2011,2011-05-30,2011-06-14,15,"FBG152011","spring","FBG152011_2011-05-30",7,157.5
"420","FBG","FBG16",2011,2011-05-30,2011-06-14,15,"FBG162011","spring","FBG162011_2011-05-30",10,157.5
"421","SST","SST01",2011,2011-05-30,2011-06-14,15,"SST012011","spring","SST012011_2011-05-30",1,157.5
"422","SST","SST02",2011,2011-05-30,2011-06-14,15,"SST022011","spring","SST022011_2011-05-30",1,157.5
"423","SST","SST03",2011,2011-05-30,2011-06-14,15,"SST032011","spring","SST032011_2011-05-30",2,157.5
"424","SST","SST04",2011,2011-05-30,2011-06-14,15,"SST042011","spring","SST042011_2011-05-30",2,157.5
"425","SST","SST05",2011,2011-05-30,2011-06-14,15,"SST052011","spring","SST052011_2011-05-30",1,157.5
"426","SST","SST06",2011,2011-05-30,2011-06-14,15,"SST062011","spring","SST062011_2011-05-30",0,157.5
"427","SST","SST07",2011,2011-05-30,2011-06-14,15,"SST072011","spring","SST072011_2011-05-30",0,157.5
"428","SST","SST08",2011,2011-05-30,2011-06-14,15,"SST082011","spring","SST082011_2011-05-30",2,157.5
"429","SST","SST09",2011,2011-05-30,2011-06-14,15,"SST092011","spring","SST092011_2011-05-30",0,157.5
"430","SST","SST10",2011,2011-05-30,2011-06-14,15,"SST102011","spring","SST102011_2011-05-30",1,157.5
"431","SST","SST11",2011,2011-05-30,2011-06-14,15,"SST112011","spring","SST112011_2011-05-30",0,157.5
"432","SST","SST12",2011,2011-05-30,2011-06-14,15,"SST122011","spring","SST122011_2011-05-30",2,157.5
"433","SST","SST13",2011,2011-05-30,2011-06-14,15,"SST132011","spring","SST132011_2011-05-30",1,157.5
"434","SST","SST14",2011,2011-05-30,2011-06-14,15,"SST142011","spring","SST142011_2011-05-30",1,157.5
"435","SST","SST15",2011,2011-05-30,2011-06-14,15,"SST152011","spring","SST152011_2011-05-30",0,157.5
"436","SST","SST16",2011,2011-05-30,2011-06-14,15,"SST162011","spring","SST162011_2011-05-30",0,157.5
"437","HAR","HAR01",2011,2011-05-31,2011-06-15,15,"HAR012011","spring","HAR012011_2011-05-31",0,158.5
"438","HAR","HAR02",2011,2011-05-31,2011-06-15,15,"HAR022011","spring","HAR022011_2011-05-31",2,158.5
"439","HAR","HAR03",2011,2011-05-31,2011-06-15,15,"HAR032011","spring","HAR032011_2011-05-31",5,158.5
"440","HAR","HAR04",2011,2011-05-31,2011-06-15,15,"HAR042011","spring","HAR042011_2011-05-31",1,158.5
"441","HAR","HAR05",2011,2011-05-31,2011-06-15,15,"HAR052011","spring","HAR052011_2011-05-31",1,158.5
"442","HAR","HAR07",2011,2011-05-31,2011-06-15,15,"HAR072011","spring","HAR072011_2011-05-31",5,158.5
"443","HAR","HAR08",2011,2011-05-31,2011-06-15,15,"HAR082011","spring","HAR082011_2011-05-31",5,158.5
"444","HAR","HAR09",2011,2011-05-31,2011-06-15,15,"HAR092011","spring","HAR092011_2011-05-31",6,158.5
"445","HAR","HAR10",2011,2011-05-31,2011-06-15,15,"HAR102011","spring","HAR102011_2011-05-31",3,158.5
"446","HAR","HAR11",2011,2011-05-31,2011-06-15,15,"HAR112011","spring","HAR112011_2011-05-31",6,158.5
"447","HAR","HAR12",2011,2011-05-31,2011-06-15,15,"HAR122011","spring","HAR122011_2011-05-31",8,158.5
"448","HAR","HAR13",2011,2011-05-31,2011-06-15,15,"HAR132011","spring","HAR132011_2011-05-31",12,158.5
